name,highway,lat,lon,length_m,n_nodes
,secondary,22.53414,113.92657,255.7,6
东滨路,primary,22.5079,113.9191,50.8,6
东滨路,primary,22.50794,113.92241,437.9,8
兴海大道,primary,22.46881,113.89213,428.2,10
赤湾路,tertiary,22.47166,113.89649,51.9,4
赤湾四路,tertiary,22.48083,113.88495,298.4,6
赤湾七路,tertiary,22.48072,113.88292,187.0,9
赤湾一路,tertiary,22.47862,113.8903,813.1,16
兴海大道,tertiary,22.47211,113.89702,55.7,3
爱榕路,tertiary,22.50596,113.92393,583.4,9
爱榕路,tertiary,22.4975,113.92507,41.5,5
爱榕路,tertiary,22.49599,113.92548,276.1,11
爱榕路,tertiary,22.50787,113.92357,20.4,2
东滨路,primary,22.50774,113.92137,436.3,8
东滨路,primary,22.51066,113.91531,1081.3,16
南海大道,primary,22.50555,113.91784,522.6,9
,secondary,22.53413,113.92627,278.1,6
桃园路,secondary,22.53542,113.92663,53.0,4
桃园路,secondary,22.53539,113.91798,322.4,7
深南大道,primary,22.54361,113.91489,154.3,5
深南大道,primary,22.54313,113.92189,191.6,3
南山大道,primary,22.54427,113.91886,152.9,2
南山大道,primary,22.55083,113.91833,350.0,6
南山大道辅路,primary,22.55337,113.91823,267.8,7
南山大道,primary,22.55286,113.91832,125.2,3
南山大道,secondary,22.56027,113.91928,132.2,2
,tertiary,22.56025,113.91919,85.2,2
,tertiary,22.55978,113.91913,20.4,2
,tertiary,22.5601,113.9194,169.2,5
南山大道,secondary,22.56139,113.91955,99.1,3
,tertiary,22.56074,113.91935,29.4,2
北环大道辅路,primary,22.55587,113.92261,230.1,4
北环南海立交,primary,22.5554,113.93035,208.5,3
北环大道,trunk,22.55538,113.93242,57.9,2
北环大道,trunk,22.55547,113.93588,637.0,6
北环大道辅路,primary,22.55575,113.93758,620.8,5
科苑北路,secondary,22.55798,113.94048,458.6,7
朗山路,secondary,22.55991,113.93854,246.3,2
朗山路,secondary,22.55988,113.95231,165.0,10
松坪山路,tertiary,22.55772,113.94724,300.3,4
沙河西路辅路,secondary,22.5674,113.95156,835.5,35
沙河西路,primary,22.58773,113.94975,783.3,21
沙河西路,primary,22.57165,113.94976,50.1,5
沁园路,tertiary,22.59933,113.96022,54.3,4
海翠路,tertiary,22.58541,114.26582,441.4,12
南坪快速,trunk,22.5466,113.89629,176.7,2
前湾三路,tertiary,22.51393,113.89349,772.5,13
梦海大道,primary,22.52193,113.89389,1082.3,37
梦海大道,primary,22.51624,113.88789,499.1,4
前海大道,primary,22.52861,113.88973,345.3,7
前海大道,primary,22.52792,113.89038,1009.7,26
临海大道,secondary,22.52594,113.88719,752.5,26
临海大道,secondary,22.54218,113.88914,118.2,6
临海大道,secondary,22.52561,113.88675,746.6,29
滨海隧道,trunk,22.52593,113.89964,300.4,8
桂庙隧道,trunk,22.52669,113.91624,1652.7,33
滨海隧道,trunk,22.52815,113.89514,902.0,11
桂湾五路,tertiary,22.53143,113.89347,202.4,9
桂湾五路,tertiary,22.53135,113.89352,202.4,8
听海大道,secondary,22.54261,113.89302,302.8,15
滨海大道,primary,22.52631,113.8979,407.0,13
滨海隧道,trunk,22.52799,113.89518,1051.5,10
光姜路 圳畔线,tertiary,22.79497,113.94342,583.6,11
圳美旧围路,tertiary,22.79188,113.9402,792.8,17
新兴路,tertiary,22.7832,113.86134,9.4,2
泰然十一路,tertiary,22.53308,114.01786,244.0,6
泰然七路,tertiary,22.53382,114.02257,469.0,22
泰然八路,tertiary,22.53252,114.01554,124.3,11
泰然八路,tertiary,22.53266,114.01559,89.1,14
梅观路,trunk,22.58583,114.05261,2282.6,46
民塘路,secondary,22.60744,114.03363,626.5,8
民塘路,secondary,22.60214,114.03924,323.7,10
白石龙路,secondary,22.60328,114.03535,355.7,5
白石龙路,secondary,22.60538,114.03708,289.8,6
梅坂大道,primary,22.60295,114.04238,61.5,7
沿河南路,secondary,22.5362,114.11691,207.5,7
上步南路,primary,22.54091,114.09116,97.8,2
馬會道 Jockey Club Road,secondary,22.49203,114.14469,10.6,2
寶石湖路 Po Shek Wu Road,primary,22.50068,114.12366,36.2,7
朗日路 Long Yat Road,secondary,22.44499,114.0362,29.7,2
朗日路 Long Yat Road,secondary,22.44572,114.0362,43.1,4
福强路,primary,22.52081,114.04239,10.7,2
龍琛路 Lung Sum Avenue,tertiary,22.50417,114.13066,10.8,2
龍琛路 Lung Sum Avenue,tertiary,22.50424,114.13059,10.7,2
大窩西支路 Tai Wo Service Road West,secondary,22.46335,114.14839,28.1,4
南头街,tertiary,22.53867,113.91841,297.9,7
南光路,tertiary,22.53027,113.92315,950.8,25
大埔太和路 Tai Po Tai Wo Road,primary,22.45156,114.16514,12.0,2
中心四路,tertiary,22.53484,114.05341,49.8,2
中心五路,tertiary,22.53527,114.056,39.1,5
红棉四路,primary,22.66889,114.20767,685.6,8
荷新路,tertiary,22.68539,114.21853,110.0,2
鹏新东路,tertiary,22.59643,114.47303,275.3,10
王母围桥,secondary,22.59131,114.4772,21.7,2
公园路,secondary,22.59199,114.47922,304.6,6
葵深线,tertiary,22.63989,114.43502,471.2,7
平盐线,secondary,22.60741,114.24408,230.7,12
发电厂桥,secondary,22.60808,114.24441,13.2,3
西乡大道,primary,22.56961,113.85271,65.3,4
兴业路,secondary,22.56971,113.8532,67.7,4
兴业路,secondary,22.56427,113.86012,1334.7,32
兴业路,secondary,22.56125,113.86738,610.1,9
裕安一路,secondary,22.5543,113.87144,707.5,17
宝安大道,trunk,22.56305,113.88513,488.8,12
宝安大道,trunk,22.55949,113.88909,373.0,4
东滨路,primary,22.50796,113.91885,16.3,3
南海大道,primary,22.50809,113.91899,48.8,3
南海大道,primary,22.50001,113.91578,55.3,4
工业七路,tertiary,22.49969,113.91591,48.9,4
公园南路,tertiary,22.49124,113.91994,290.8,17
望海路,primary,22.48713,113.91543,833.5,39
望海路,primary,22.48517,113.93081,890.4,23
蛇口新街,secondary,22.49041,113.92427,834.5,21
望海路,primary,22.4872,113.91746,1576.6,55
工业七路,tertiary,22.50018,113.91473,217.0,11
宝安大道,trunk,22.55165,113.89675,112.2,2
宝安大道,trunk,22.56144,113.8866,153.5,8
裕安一路,secondary,22.56423,113.88302,70.3,5
裕安一路,secondary,22.55379,113.87107,632.9,13
兴业路,secondary,22.55384,113.87466,423.5,10
西乡大道,primary,22.56924,113.85259,43.1,2
民塘路,secondary,22.59613,114.04131,84.8,2
新区大道,primary,22.59655,114.04282,143.3,7
梅观路辅路,primary,22.59542,114.04642,91.4,5
星丰路,tertiary,22.59391,114.04997,135.6,7
梅坂大道,primary,22.60317,114.04349,138.4,2
濕地公園路 Wetland Park Road,primary,22.46626,114.00529,8.5,2
碧湖路,tertiary,22.68422,114.14393,129.9,3
东门路,tertiary,22.68311,114.14933,1003.6,30
鹅公岭村桥,tertiary,22.68048,114.15201,16.5,2
玻璃围三桥,tertiary,22.67652,113.77626,29.6,2
正坦线,tertiary,22.67487,113.77759,410.2,3
华强南路,secondary,22.53672,114.08119,62.6,9
香梅路,secondary,22.56052,114.02523,339.6,15
,tertiary,22.59972,114.00246,40.2,4
百花四路,tertiary,22.55529,114.08437,482.4,6
百花二路,tertiary,22.55527,114.08915,594.6,14
红荔路,secondary,22.55179,114.09551,763.8,17
华发北路,secondary,22.54729,114.08404,900.7,12
华发北路,secondary,22.55153,114.08416,39.0,9
红荔路,secondary,22.55174,114.0862,978.8,20
华富路,secondary,22.55035,114.07607,74.9,8
华强北路,secondary,22.55394,114.08151,494.0,3
洋涌工业路,tertiary,22.7916,113.82574,475.2,18
洪圣路,tertiary,22.78987,113.83555,103.9,3
洪桥头路,tertiary,22.78402,113.83516,126.0,3
洪桥头西路,tertiary,22.78677,113.83537,518.7,4
,secondary,22.8036,113.81772,603.9,32
涌头立交B匝道,trunk,22.80524,113.81763,29.2,2
,secondary,22.80241,113.82031,314.1,17
振安东路,primary,22.79769,113.81749,927.7,28
,trunk,22.80279,113.82094,117.9,6
广深公路辅路,primary,22.77899,113.83688,100.3,2
广深公路辅路,primary,22.77732,113.8379,427.1,7
广深公路,trunk,22.77718,113.83813,346.6,4
广深公路,trunk,22.77912,113.83717,99.2,2
广深公路辅路,primary,22.77919,113.83729,100.4,3
广深公路,trunk,22.77905,113.83701,100.8,2
广深公路辅路,primary,22.77818,113.83795,177.2,4
广深公路,trunk,22.77836,113.83766,97.8,2
广深公路,trunk,22.77544,113.83929,52.7,2
广深公路,trunk,22.7754,113.83916,60.2,3
广深公路,trunk,22.77006,113.84356,53.9,4
广深公路,trunk,22.77009,113.84369,54.8,3
宝安大道辅路,primary,22.68373,113.80251,1085.4,23
宝安大道辅路,primary,22.67527,113.80117,554.5,14
,tertiary,22.68049,113.82327,42.7,7
,tertiary,22.68071,113.82327,46.9,7
,primary,22.80268,113.81944,36.4,3
,tertiary,22.76666,113.84235,328.1,7
松芳路,tertiary,22.76714,113.84346,244.7,15
沿河南路,tertiary,22.76858,113.84284,341.9,6
沿河北路,tertiary,22.76868,113.84316,349.5,7
吉祥路,tertiary,22.77031,113.8402,356.4,5
红星大道,tertiary,22.76943,113.83719,518.0,9
松河北路,tertiary,22.77173,113.82981,2189.1,49
东方路,tertiary,22.77044,113.83781,121.0,2
广安南路,tertiary,22.76936,113.84,259.7,8
广安北路,tertiary,22.76957,113.84012,216.7,6
松环路,tertiary,22.77441,113.83969,1429.7,28
松福大道,primary,22.79216,113.84984,263.0,4
松罗路,secondary,22.78712,113.849,2469.6,33
,tertiary,22.77406,113.84797,52.5,7
,tertiary,22.77381,113.84782,59.9,9
燕川大桥,secondary,22.79605,113.84966,103.0,2
松罗路,secondary,22.79864,113.85153,8.4,2
燕山大道,secondary,22.80148,113.85198,539.7,7
郎西路,tertiary,22.79807,113.85431,593.2,7
掃管埔路 So Kwun Po Road,secondary,22.49833,114.13172,72.1,2
,tertiary,22.61063,114.55525,35.5,5
,tertiary,22.61071,114.55533,39.9,5
岭澳大道,tertiary,22.60425,114.54949,1775.8,25
,tertiary,22.61073,114.55483,33.2,5
,tertiary,22.61065,114.55491,29.9,5
,tertiary,22.61142,114.55541,39.2,2
,tertiary,22.61115,114.55523,36.9,6
,tertiary,22.61115,114.5551,47.1,2
长湾大道,tertiary,22.61397,114.5676,2008.3,15
龙西东路,tertiary,22.73833,114.25254,890.1,13
锦龙大道,tertiary,22.67305,114.32639,1412.4,34
碧新路,secondary,22.68618,114.27298,866.3,16
宝坪路,secondary,22.68094,114.27286,338.7,6
翠龙路,tertiary,22.70314,114.31099,1140.3,18
锦龙四路,tertiary,22.70629,114.31264,772.3,16
锦龙三路,tertiary,22.70473,114.31053,658.3,10
丹平路,trunk,22.66569,114.14479,769.1,12
罗沙公路排洪渠桥,trunk,22.55544,114.14357,53.2,2
罗沙公路东深供水管桥,trunk,22.55569,114.14292,84.6,2
罗沙公路,trunk,22.55574,114.14236,31.4,2
罗沙公路东深供水管桥,trunk,22.55552,114.14288,90.4,2
沿河南路,primary,22.54711,114.13476,334.4,9
禾坑路,tertiary,22.59421,114.11967,558.1,13
百鸽路,secondary,22.60183,114.1157,129.0,4
红树林路,tertiary,22.53285,114.00362,638.5,20
环观南路,primary,22.71279,114.09725,50.0,2
裕新路,tertiary,22.73463,114.07839,1690.4,27
百鸽路,secondary,22.60057,114.11717,194.9,6
百鸽路,tertiary,22.59814,114.11887,466.8,17
玉平大道高架桥,trunk,22.58719,114.09745,213.2,5
玉平大道,trunk,22.583,114.09916,697.5,16
玉平大道高架桥,trunk,22.58709,114.09779,208.7,7
玉平大道,trunk,22.58963,114.09797,341.0,6
贝尔路,primary,22.64473,114.05224,312.2,8
贝尔路,primary,22.64433,114.06471,561.8,9
碧三路,secondary,22.64969,114.27534,43.9,6
10号桥,secondary,22.66273,114.27483,132.5,10
碧三路,secondary,22.66291,114.27335,160.2,8
红棉二路,secondary,22.65132,114.1933,386.5,8
红棉三路,primary,22.6632,114.20499,674.5,14
沙頭角公路－禾坑段 Sha Tau Kok Road – Wo Hang,secondary,22.52138,114.18052,79.7,5
沙頭角公路－馬尾下段 Sha Tau Kok Road – Ma Mei Ha,secondary,22.5213,114.17868,60.1,8
上圩门桥,tertiary,22.59817,114.4721,22.5,2
岭南路,tertiary,22.59909,114.47217,131.2,4
石吉路,tertiary,22.79577,114.33207,484.4,4
联盛路,tertiary,22.79272,114.31737,897.0,12
永鸿路,tertiary,22.7878,114.32284,475.3,3
登良路,secondary,22.51592,113.91785,876.2,23
碧沙北路,tertiary,22.67132,114.30945,755.3,16
航城大道,secondary,22.6022,113.82871,14.8,2
宝源路,secondary,22.60977,113.82633,480.1,27
内环路,secondary,22.60943,113.82963,928.9,10
内环路,secondary,22.61165,113.83632,207.4,4
龙岗大道,primary,22.59257,114.10927,223.3,7
龙岗大道,primary,22.58947,114.10952,349.6,11
深圳外环高速,motorway,22.79215,114.32978,1042.8,10
深圳外环高速,motorway,22.79337,114.30347,720.1,6
深圳外环高速,motorway,22.7923,114.30997,589.3,9
深圳外环高速,motorway,22.79329,114.30316,769.2,6
深圳外环高速,motorway,22.79452,114.29829,328.6,4
洪湖路,tertiary,22.56445,114.1151,1051.9,31
翠竹路,secondary,22.56699,114.12499,657.2,12
龍琛路 Lung Sum Avenue,tertiary,22.50477,114.13119,16.7,2
鳳嶺路 Fung Ling Road,primary,22.50442,114.13785,177.3,10
鳳嶺路 Fung Ling Road,primary,22.50432,114.13792,179.8,10
古洞北路 Kwu Tung North Road,secondary,22.50625,114.09282,193.0,27
粉嶺繞道 Fanling Bypass,primary,22.50732,114.14395,609.5,32
粉嶺繞道 Fanling Bypass,primary,22.50742,114.14401,631.3,32
大窩東支路 Tai Wo Service Road East,tertiary,22.48544,114.15218,159.6,6
深圳灣公路大橋 Shenzhen Bay Bridge,motorway,22.49086,113.94297,161.1,2
深圳灣公路大橋 Shenzhen Bay Bridge,motorway,22.48762,113.94709,163.4,6
深圳灣公路大橋 Shenzhen Bay Bridge,motorway,22.48764,113.94718,163.3,6
港深西部公路 Kong Sham Western Highway,motorway,22.45076,113.97625,13.7,2
港深西部公路 Kong Sham Western Highway,motorway,22.45114,113.97589,108.9,8
港深西部公路 Kong Sham Western Highway,motorway,22.45137,113.97534,79.4,4
港深西部公路 Kong Sham Western Highway,motorway,22.45096,113.97584,82.7,7
留仙二路,tertiary,22.58343,113.9156,470.9,6
留仙三路,primary,22.58746,113.91902,359.6,3
新澜大街,tertiary,22.71909,114.04804,629.1,16
平安路,tertiary,22.70429,114.06224,3306.6,55
环观中路,primary,22.7082,114.06107,1729.2,35
环观中路,primary,22.70602,114.05951,526.6,17
洲石路,primary,22.67363,113.91965,109.0,2
洲石路,primary,22.673,113.92164,87.7,5
龙泉路,tertiary,22.80697,113.82524,1408.9,29
,secondary,22.78661,113.79781,312.2,3
五和大道,primary,22.68976,114.07248,574.3,28
兴科路,tertiary,22.57964,113.93407,108.1,4
兴科路,tertiary,22.57968,113.93625,137.7,2
仙洞路,secondary,22.58178,113.93432,435.2,17
仙鼓路,tertiary,22.57644,113.94133,312.5,4
科苑北路,tertiary,22.56208,113.94066,506.5,13
宝深路,tertiary,22.56452,113.93572,312.4,2
华强北路,secondary,22.55706,114.0812,170.1,14
笋岗西路,primary,22.55819,114.0854,601.5,11
泥岗西路,primary,22.56152,114.08336,208.2,4
新運路 San Wan Road,tertiary,22.49547,114.13606,132.5,10
新運路 San Wan Road,tertiary,22.49558,114.13584,114.6,9
新運路 San Wan Road,tertiary,22.49478,114.13756,40.5,5
新運路 San Wan Road,tertiary,22.49512,114.13716,71.8,6
新運路 San Wan Road,tertiary,22.49526,114.13681,55.9,4
新運路 San Wan Road,tertiary,22.49421,114.13809,276.5,16
铜锣径特大桥,trunk,22.66209,114.25216,389.7,2
南坪快速,trunk,22.66219,114.25542,258.8,6
铜锣径特大桥,trunk,22.66195,114.25217,390.7,2
南坪快速,trunk,22.66158,114.28797,256.9,3
南坪快速,trunk,22.66176,114.29124,406.3,5
南坪快速,trunk,22.66193,114.29123,411.3,5
碧岭农科园高架桥,trunk,22.66164,114.29482,341.3,5
南坪快速,trunk,22.66159,114.29698,85.0,2
横坑水库高架桥,trunk,22.66135,114.29904,343.0,7
碧岭农科园高架桥,trunk,22.66182,114.29484,343.9,5
南坪快速,trunk,22.66142,114.29697,90.3,2
横坑水库高架桥,trunk,22.66153,114.29919,339.4,6
南坪快速,trunk,22.66205,114.30209,248.0,6
南坪快速,trunk,22.66275,114.30352,60.2,2
南坪快速,trunk,22.6622,114.30202,242.1,6
南坪快速,trunk,22.66292,114.30346,66.0,3
南坪快速,trunk,22.66342,114.30588,433.3,6
南坪快速,trunk,22.66359,114.30592,437.3,5
南坪快速,trunk,22.66377,114.30818,63.4,2
南坪快速,trunk,22.66394,114.30937,183.7,2
南坪快速,trunk,22.66398,114.30812,62.0,3
南坪快速,trunk,22.66412,114.30936,186.4,2
南坪快速,trunk,22.66419,114.31477,800.2,10
马峦路,tertiary,22.67883,114.34539,179.5,4
南坪东大道,primary,22.66977,114.35207,556.7,7
马峦路,tertiary,22.67034,114.34793,543.5,10
南坪快速,trunk,22.66609,114.34734,520.9,5
南坪快速,trunk,22.66833,114.35002,89.1,2
南坪快速,trunk,22.66844,114.3499,92.5,2
南坪快速,trunk,22.67035,114.35212,464.9,3
南坪快速,trunk,22.67185,114.3544,194.3,3
南坪快速,trunk,22.67197,114.35426,158.8,3
南坪快速,trunk,22.67339,114.35837,695.1,7
南坪快速,trunk,22.67039,114.35246,460.3,5
南坪快速,trunk,22.67399,114.35979,360.5,5
南坪快速,trunk,22.67471,114.36206,105.0,2
南坪快速,trunk,22.67967,114.36915,1837.9,8
南坪东大道,primary,22.67319,114.35657,474.2,9
南坪快速,trunk,22.67293,114.35641,372.7,4
马峦路,tertiary,22.67748,114.34591,553.0,13
马峦路,tertiary,22.67402,114.34627,281.8,4
海港路,tertiary,22.53498,114.48649,532.3,31
月亮湾桥,tertiary,22.53335,114.48558,30.1,2
新運路 San Wan Road,tertiary,22.49798,114.13213,61.0,3
香園圍公路 Heung Yuen Wai Highway,trunk,22.52931,114.17179,24.3,4
香園圍公路 Heung Yuen Wai Highway,trunk,22.53059,114.17043,246.3,7
粉嶺樓路 Fan Leng Lau Road,tertiary,22.49985,114.14035,8.8,2
和睦路 Wo Muk Road,tertiary,22.4998,114.14031,9.5,2
新運路 San Wan Road,tertiary,22.49334,114.13914,12.7,5
清曉路 Ching Hiu Road,tertiary,22.49444,114.12583,276.4,17
彩園路 Choi Yuen Road,secondary,22.50106,114.1276,41.3,5
天平路 Tin Ping Road,tertiary,22.50887,114.12879,273.7,10
沙頭角公路－龍躍頭段 Sha Tau Kok Road – Lung Yeuk Tau,secondary,22.4989,114.14467,14.0,2
馬會道 Jockey Club Road,secondary,22.50424,114.13066,11.0,2
馬會道 Jockey Club Road,secondary,22.50415,114.13076,15.6,3
馬會道 Jockey Club Road,primary,22.50851,114.12649,209.1,18
寶石湖路 Po Shek Wu Road,primary,22.50755,114.12692,16.6,5
寶石湖路 Po Shek Wu Road,primary,22.50766,114.12691,11.9,4
粉嶺樓路 Fan Leng Lau Road,tertiary,22.49983,114.14026,8.8,2
聯安街 Luen On Street,tertiary,22.50009,114.1432,104.6,3
,trunk,22.49616,113.94503,152.4,4
泥岗路辅路,primary,22.56786,114.08682,504.9,24
清平高速,motorway,22.63801,114.08841,374.9,5
,motorway,22.641,114.08922,331.9,5
落馬洲路 Lok Ma Chau Road,primary,22.50206,114.08192,32.8,2
新深路 San Sham Road,primary,22.51081,114.07242,96.9,4
,primary,22.51974,114.07003,210.3,19
北盛街 Pak Shing Street,tertiary,22.44955,114.16328,36.9,3
碧三路,secondary,22.65361,114.27456,177.2,11
碧三路,secondary,22.65388,114.27389,65.7,3
碧三路,secondary,22.64749,114.27655,552.2,27
碧三路,secondary,22.64517,114.27881,215.1,2
盐三路,secondary,22.61374,114.28487,4237.8,409
盐三路,secondary,22.597,114.28306,37.5,5
大水坑新桥,secondary,22.59673,114.28302,57.4,4
盐三路,secondary,22.59612,114.28294,76.1,8
盐三路,secondary,22.59626,114.2831,107.3,13
大水坑旧桥,secondary,22.59682,114.28315,36.3,5
盐三路,secondary,22.59707,114.28313,33.2,10
福永排南路,tertiary,22.6625,113.79545,173.2,9
机场九道,tertiary,22.66397,113.80324,774.5,15
武深高速,motorway,22.62701,114.17036,1698.2,31
武深高速,motorway,22.62181,114.17804,108.3,4
武深高速,motorway,22.62127,114.17892,111.0,3
武深高速,motorway,22.62168,114.17798,104.4,3
机场南路,trunk,22.61306,113.8214,165.8,2
宝安大道辅路,primary,22.66121,113.81074,1559.4,25
龙岗大道,trunk,22.70253,114.23134,2167.0,27
龙岗大道,trunk,22.67428,114.21838,1195.1,20
龙岗大道,trunk,22.65311,114.20549,1143.6,18
龙岗大道,trunk,22.65702,114.20932,13.1,2
华富路,primary,22.55672,114.08037,435.8,10
泥岗西路,primary,22.56003,114.0828,241.9,5
,secondary,22.50314,113.93382,42.8,9
